100 100000 0.5 gpomdp cheb_gpomdp 30000000
257 7170 -0.0376961417514 1.61856397643e-05 -36.0612919847 -11.7625845738
258 7156 -0.0378371516578 1.59657341968e-05 -36.0161462956 -11.7406992517
259 7303 -0.0379748366039 1.60205722647e-05 -35.9722000853 -11.8385212919
260 7412 -0.0381119781306 1.65948147261e-05 -35.9285592878 -11.7827274342
261 7097 -0.0382571544402 1.60995522941e-05 -35.8825045354 -11.7666750305
262 7146 -0.0383975194126 1.60298986117e-05 -35.8381151552 -11.694561199
263 7246 -0.0385363056652 1.62625918423e-05 -35.7943588332 -11.8276152562
264 7176 -0.0386777922551 1.61518823802e-05 -35.7498874835 -11.7748852689
265 7187 -0.0388182085297 1.63524820325e-05 -35.70588802 -11.7320360973
266 7053 -0.0389617127175 1.60434878747e-05 -35.6610597616 -11.7496866509
267 7142 -0.0391016258754 1.61938396588e-05 -35.6174877554 -11.7945728974
268 7122 -0.0392430423193 1.61444157122e-05 -35.5735818991 -11.7973782943
269 7138 -0.0393838713973 1.64249257539e-05 -35.5299919811 -11.7512914434
270 6953 -0.0395290375425 1.60451514287e-05 -35.4851985227 -11.7524736115
271 7039 -0.0396699797544 1.61125714132e-05 -35.4418427124 -11.8226025694
272 7078 -0.0398111290224 1.62241907836e-05 -35.3985551974 -11.776846439
273 7037 -0.0399536689263 1.59965240664e-05 -35.3549746427 -11.7022211212
274 7160 -0.0400929985126 1.63362616065e-05 -35.3125046348 -11.7798988031
275 7038 -0.0402365122982 1.57351502391e-05 -35.2688919604 -11.7988530406
276 7353 -0.0403717487013 1.63493698801e-05 -35.2279174511 -11.7473937441
277 7218 -0.0405135743918 1.58970705829e-05 -35.1850738593 -11.733477182
278 7418 -0.0406496021254 1.62354913099e-05 -35.1441037268 -11.7562097729
279 7366 -0.0407890139715 1.64150971847e-05 -35.1022377151 -11.7015465418
280 7183 -0.0409317591186 1.57629503091e-05 -35.0594995398 -11.7326117963
281 7484 -0.0410660496045 1.66223610171e-05 -35.0194111966 -11.757171053
282 7146 -0.0412109679403 1.59981556627e-05 -34.9762785321 -11.7891647043
283 7269 -0.0413492563808 1.63716276385e-05 -34.9352427924 -11.7147329957
284 7119 -0.0414922546958 1.56041858572e-05 -34.8929358628 -11.7822951272
285 7537 -0.0416247159257 1.66792177874e-05 -34.8538605768 -11.7370496809
286 7155 -0.0417700360136 1.57934206491e-05 -34.8111177715 -11.7783066595
287 7431 -0.0419050579155 1.62383026628e-05 -34.7715213842 -11.732187105
288 7377 -0.0420443917516 1.60111576659e-05 -34.7307785547 -11.7644174853
289 7494 -0.042180698363 1.60644467204e-05 -34.6910364729 -11.7093444969
290 7572 -0.0423167543275 1.64118245187e-05 -34.6514809524 -11.7877462814
291 7386 -0.0424574929319 1.64043501374e-05 -34.6106828365 -11.7092081907
292 7210 -0.0425998737384 1.58540718821e-05 -34.5695310565 -11.7204258189
293 7442 -0.0427353127463 1.66674402963e-05 -34.5304993852 -11.8166710827
294 7073 -0.0428813669388 1.59513477171e-05 -34.4885323039 -11.7044160094
295 7229 -0.043019631573 1.5630903433e-05 -34.4489212739 -11.7547795456
296 7633 -0.0431514851352 1.63729635556e-05 -34.4112532094 -11.6863074096
297 7475 -0.0432910530156 1.59399804315e-05 -34.371493872 -11.7070937468
298 7649 -0.0434253750065 1.66350384472e-05 -34.3333378166 -11.7465652547
299 7294 -0.0435689233214 1.62967766752e-05 -34.2926784194 -11.6937116318
