10 100000 0.95 gpomdp sample_hoeffding 30000000
227 166 -0.0329878434058 2.16600405728e-05 -37.6535995097 -11.8059878602
228 95 -0.0331936561019 9.66327012241e-06 -37.5803663445 -12.3091810447
229 188 -0.0332929063718 9.4329293068e-06 -37.5451752284 -12.0331497606
230 381 -0.0333660287116 1.84782728024e-05 -37.5192999016 -11.6026283911
231 302 -0.0335141282502 1.75428302071e-05 -37.4670265758 -11.9874792641
232 263 -0.0336596254395 1.30801245827e-05 -37.4158453655 -11.6547104786
233 361 -0.0337779101696 2.51979060202e-05 -37.3743628161 -11.8852677988
234 142 -0.0339847569756 2.01816227755e-05 -37.3020920319 -11.9856484912
235 95 -0.0341643667857 1.16283018252e-05 -37.2396153032 -11.8584824815
236 152 -0.0342475813378 1.53532387563e-05 -37.2107563915 -12.1370208374
237 166 -0.0343853092445 1.30282454616e-05 -37.1631127045 -12.0297103342
238 229 -0.0344877059994 1.81031381013e-05 -37.1277880186 -11.9567133847
239 189 -0.0346530979325 8.68709621355e-06 -37.0709053293 -11.6126482313
240 417 -0.0347300889786 1.99127555229e-05 -37.0444990808 -11.968422278
241 285 -0.0349143144977 1.99549324726e-05 -36.9815011515 -12.0138443293
242 194 -0.0350921221344 2.04900914664e-05 -36.9209473369 -11.6283804209
243 125 -0.0352835931758 1.49372231755e-05 -36.8560126386 -11.895669725
244 142 -0.0354236636133 2.41871210166e-05 -36.8086875547 -11.8258068862
245 63 -0.0356333406002 1.00773280818e-05 -36.7381238809 -12.2717811086
246 119 -0.0357249632281 1.46637047627e-05 -36.7073942026 -12.526557356
247 139 -0.0358386781343 1.15699306193e-05 -36.6693429357 -12.5296190788
248 224 -0.0359233007371 1.66991880846e-05 -36.6410896023 -11.8168466459
249 213 -0.0360507834505 2.20009134502e-05 -36.5986276126 -11.6157840587
250 118 -0.0362250364047 1.62401003071e-05 -36.5407833986 -11.7418965724
251 118 -0.0363622547968 1.37461402051e-05 -36.4953915794 -11.6853761531
252 152 -0.0364740030304 1.55645731437e-05 -36.4585280245 -11.9783679994
253 162 -0.0366033282874 1.43182805404e-05 -36.4159808047 -11.8195464588
254 196 -0.0367166505321 2.16028081209e-05 -36.3787992036 -11.5438225303
255 113 -0.0369211123901 1.69623112577e-05 -36.3119510748 -11.9097465602
256 105 -0.0370572665538 1.31841939478e-05 -36.267604126 -11.4017763716
257 143 -0.0371844223054 1.80466917685e-05 -36.2263088754 -11.7587639389
258 119 -0.0373396044388 1.72248243599e-05 -36.176069118 -11.7813030964
259 107 -0.0374629361674 1.4075143865e-05 -36.1362636682 -11.8311563389
260 133 -0.0375702598691 1.46317785058e-05 -36.1017129766 -11.7716028345
261 156 -0.0377008376951 1.34228117546e-05 -36.0597862746 -11.660747046
262 207 -0.037807322285 1.71492588996e-05 -36.0256847729 -11.5645144249
263 188 -0.0379602881061 1.50721430016e-05 -35.9768373846 -11.9382327431
264 211 -0.0380814815926 2.16834447003e-05 -35.9382524547 -11.729754129
265 121 -0.038264845318 1.27107016758e-05 -35.8800688181 -11.8173253337
266 173 -0.0383602613698 2.23154817508e-05 -35.8498844422 -11.5336177923
267 93 -0.0385550140882 1.8164249118e-05 -35.7884706128 -11.9459894675
268 76 -0.0387239670259 8.75256567436e-06 -35.7354037486 -11.6178516677
269 167 -0.0388022705327 1.66577266168e-05 -35.7108754237 -11.8235433788
270 159 -0.0389495229049 1.86265632597e-05 -35.6648622137 -11.8270748259
271 124 -0.0390866839566 1.244414419e-05 -35.6221346803 -11.3942070137
272 182 -0.0391928658175 1.83767872594e-05 -35.589144885 -11.7607989014
273 146 -0.0393366542805 1.58971616501e-05 -35.5445919746 -12.0359507793
274 151 -0.0394636188909 1.69474362215e-05 -35.5053671382 -11.7738243204
275 140 -0.0396172957163 1.75254694471e-05 -35.4580336195 -11.7995042737
276 122 -0.039758570633 1.51324863225e-05 -35.4146583542 -11.8033180003
277 136 -0.0398655344795 1.69772630482e-05 -35.3819053284 -11.6940950957
278 126 -0.0400131888439 1.1187236792e-05 -35.3368163963 -11.3521404652
279 211 -0.0400926185215 1.462986113e-05 -35.3126202896 -11.4991599207
280 247 -0.0402305845837 2.01902140502e-05 -35.2706906853 -11.8095505967
281 165 -0.0404003097653 1.79549141572e-05 -35.2192790787 -11.7552424966
282 138 -0.0405445610777 1.31791280932e-05 -35.175730508 -11.8515351481
283 188 -0.0406534001295 2.12095864144e-05 -35.1429615164 -11.7021504051
284 113 -0.0408349073647 1.63797343375e-05 -35.0884829527 -11.5400325368
285 111 -0.0409692024334 1.18852730364e-05 -35.0483104486 -11.5187311111
286 173 -0.0410842018082 1.6023543406e-05 -35.0140011938 -11.8317124892
287 176 -0.0412258230248 1.90267117038e-05 -34.9718646523 -11.9735115017
288 132 -0.0413906464463 1.21416546499e-05 -34.9229840945 -12.0183462077
289 200 -0.0414903189267 1.89110403817e-05 -34.8935077163 -11.8900821893
290 152 -0.0416567873197 2.3683883759e-05 -34.8444161635 -11.5206920485
291 71 -0.0418636591675 1.07333043519e-05 -34.7836499456 -12.3786079502
292 125 -0.041936734376 1.83177333672e-05 -34.762248305 -11.4348194071
293 101 -0.0420899213139 1.98710469679e-05 -34.7174910929 -11.94479877
294 70 -0.0422890533329 9.05957641298e-06 -34.6595252879 -11.2262197579
295 148 -0.0423664380841 1.3326743877e-05 -34.6370645711 -11.5077750158
296 198 -0.0424860352872 1.89066725023e-05 -34.602423501 -11.6416866555
297 150 -0.0426355305033 2.02279430092e-05 -34.5592445284 -11.2170942379
298 100 -0.0428277962441 2.04306813331e-05 -34.503910383 -11.6438812049
299 65 -0.0429831574567 1.79064396568e-05 -34.4593595389 -11.7411957738
300 55 -0.0431630893209 1.46379752722e-05 -34.4079430664 -11.5153840978
301 65 -0.0433104209565 1.47820741375e-05 -34.365985558 -12.0151565253
302 75 -0.0434550261128 9.36683275367e-06 -34.3249293439 -11.9310662766
303 154 -0.0435359122963 1.40199030471e-05 -34.3020179155 -11.6082925185
304 192 -0.043646832588 1.61075264891e-05 -34.2706616307 -11.7724890351
305 194 -0.0437701055775 1.61820028427e-05 -34.2358978189 -12.0523456593
306 194 -0.0438949481249 1.07813239962e-05 -34.2007816937 -11.8458551543
307 340 -0.0439768622 2.01185674292e-05 -34.1777898452 -11.4763957608
308 228 -0.0441443242961 2.23476599564e-05 -34.130907051 -11.3890827943
309 122 -0.0443199335082 1.17814533107e-05 -34.0819170313 -11.6502365577
310 192 -0.0444174107166 7.06832694381e-06 -34.0548000202 -11.7865026781
311 512 -0.0444815917757 2.45058566178e-05 -34.0369752747 -11.7578799505
312 217 -0.0447009014738 2.12594873793e-05 -33.9762443818 -11.6739166229
313 130 -0.0448728591046 1.81497606223e-05 -33.9288169211 -11.8945967777
314 107 -0.0450202196841 1.88354453355e-05 -33.8883062455 -12.165254676
315 82 -0.0451872389769 8.6907038491e-06 -33.8425385714 -12.033021788
316 181 -0.045253137616 2.22073402179e-05 -33.8245235213 -11.9350576374
317 98 -0.0454362364216 1.00501104248e-05 -33.7745957764 -11.6340833386
318 186 -0.0455219015858 1.69426413123e-05 -33.7513003088 -11.7492622897
319 172 -0.0456471869859 1.36276613829e-05 -33.7173036983 -11.976426372
320 223 -0.0457541240483 1.96605881956e-05 -33.6883543793 -11.6401233679
321 157 -0.0459140681534 1.78307161781e-05 -33.6451724603 -11.8845036232
322 133 -0.0460648119236 2.25203477872e-05 -33.6046024348 -11.8508775015
323 70 -0.0462449140731 1.23742229529e-05 -33.5562931434 -11.5892850055
324 104 -0.0463756361238 9.49139450017e-06 -33.5213391869 -11.826548721
325 210 -0.0464497177362 1.60938156737e-05 -33.5015713074 -11.8857230889
326 212 -0.046581557551 8.95403632796e-06 -33.466464231 -11.6019363704
327 454 -0.0466562292716 2.54951874359e-05 -33.4466215333 -11.7295802542
328 173 -0.0468814695053 1.96915584791e-05 -33.3869481536 -11.3515970398
329 121 -0.0470642595042 2.03841041757e-05 -33.3387192746 -12.033528654
330 79 -0.047232129035 1.2717052572e-05 -33.2945825768 -12.4482967249
331 113 -0.0473499781348 1.5309421738e-05 -33.2636858841 -11.8182411988
332 124 -0.0474797415182 9.15908765574e-06 -33.2297497114 -12.191721341
333 260 -0.04755374854 2.33719693464e-05 -33.2104344872 -11.6256688134
334 124 -0.0477626507846 1.21253368063e-05 -33.1560663087 -11.3147706485
335 188 -0.0478791797657 2.23677012301e-05 -33.1258370437 -11.7578139373
336 100 -0.0480646665501 1.02587348901e-05 -33.0778634395 -11.7186285377
337 185 -0.0481323912054 1.61424314324e-05 -33.0603913993 -11.9560724917
338 186 -0.0482672401549 1.74203888207e-05 -33.0256720437 -11.3498151216
339 164 -0.0484134410958 2.00676033669e-05 -32.988134603 -11.7556822984
340 111 -0.0485820131044 2.53336760365e-05 -32.9449879454 -11.7100829881
341 43 -0.0488040374462 7.65547833216e-06 -32.8883788065 -11.8303144858
342 107 -0.0488641358836 9.9834751638e-06 -32.8730982189 -11.5199812895
343 204 -0.048935363836 1.33438037365e-05 -32.8550112705 -11.8088988945
344 273 -0.0490374166347 2.11395583926e-05 -32.8291411329 -11.9485210148
345 165 -0.049207460097 1.49152302376e-05 -32.7861507333 -11.6877898205
346 188 -0.0493268903194 2.22571461442e-05 -32.7560421341 -11.4641356025
347 101 -0.0495113465967 1.46215091302e-05 -32.7096787447 -11.3750470569
348 119 -0.0496272127041 1.11389907922e-05 -32.6806411821 -11.6915002673
349 201 -0.0497208544453 1.95150975537e-05 -32.6572214004 -11.6712904244
350 144 -0.0498824707474 1.98948598616e-05 -32.6169019017 -12.1999278966
351 99 -0.0500562206265 1.47271559033e-05 -32.5736970196 -12.1242871128
352 115 -0.0501847499852 1.76489752337e-05 -32.5418307674 -11.3983788563
353 99 -0.050361570901 2.15599592685e-05 -32.4981216808 -11.9620932879
354 58 -0.0505469021724 4.67944854588e-06 -32.4524698295 -11.9046047356
355 212 -0.0505826335614 1.10787359566e-05 -32.4436871398 -11.8254360623
356 359 -0.0506636733599 1.76088850212e-05 -32.4237902925 -11.6596321935
357 311 -0.0508035391118 2.09271249917e-05 -32.3895239444 -11.6765690319
358 192 -0.0509743203407 2.08215477794e-05 -32.3478090625 -12.0979187572
