Open High Low Close Volume
238.86 239.18 238.84 239.18 354547.0
239.01 239.05 238.87 238.87 122776.0
238.99 239.07 238.99 239.02 60949.0
239.19 239.21 238.96 238.98 94042.0
239.16 239.25 239.15 239.17 47819.0
239.26 239.3 239.17 239.17 38557.0
239.17 239.26 239.17 239.26 42878.0
239.16 239.2 239.16 239.17 42345.0
239.13 239.18 239.09 239.17 27997.0
239.08 239.15 239.06 239.12 38500.0
239.07 239.08 239.03 239.065 31291.0
239.0 239.065 238.98 239.065 74578.0
238.89 239.0 238.86 239.0 130407.0
238.83 238.96 238.8 238.89 138953.0
238.88 238.89 238.819 238.83 46789.0
238.87 238.96 238.87 238.88 85259.0
238.94 239.04 238.88 238.88 61017.0
238.935 238.96 238.84 238.93 68693.0
239.01 239.04 238.93 238.95 50419.0
238.94 239.02 238.94 239.02 30143.0
238.93 238.95 238.86 238.95 50705.0
238.98 239.01 238.93 238.93 24052.0
239.05 239.06 238.98 239.0 34127.0
239.01 239.05 238.99 239.05 22851.0
239.05 239.05 239.01 239.01 28128.0
239.0 239.05 238.98 239.05 30162.0
239.1 239.1 239.0 239.0 39553.0
239.15 239.18 239.095 239.095 68055.0
239.15 239.16 239.12 239.16 55882.0
239.13 239.15 239.11 239.15 12414.0
239.05 239.12 239.015 239.12 30384.0
238.97 239.06 238.96 239.05 30423.0
239.03 239.03 238.94 238.97 34790.0
239.06 239.08 239.0 239.02 28198.0
239.05 239.09 239.05 239.07 22764.0
239.15 239.15 239.06 239.06 41513.0
239.1 239.14 239.1 239.14 13018.0
239.04 239.1 239.04 239.1 29222.0
239.1 239.11 239.05 239.05 21159.0
239.09 239.13 239.085 239.11 21732.0
239.11 239.13 239.08 239.08 43209.0
239.0 239.1 238.975 239.1 75216.0
239.05 239.05 238.985 239.0 16280.0
239.11 239.11 239.05 239.05 55076.0
239.12 239.13 239.1 239.11 31085.0
239.12 239.17 239.09 239.12 61911.0
239.16 239.23 239.12 239.12 44205.0
239.09 239.17 239.09 239.17 37142.0
239.09 239.1 239.065 239.09 18489.0
239.05 239.11 239.04 239.08 26531.0
239.07 239.07 239.04 239.045 7464.0
239.05 239.07 239.04 239.07 7759.0
239.09 239.12 239.05 239.05 16398.0
239.04 239.09 239.01 239.09 62065.0
239.14 239.15 239.04 239.04 36816.0
239.19 239.21 239.13 239.135 82680.0
239.17 239.2 239.14 239.19 28914.0
239.185 239.21 239.15 239.16 27659.0
239.19 239.19 239.15 239.18 10787.0
239.18 239.19 239.15 239.19 15117.0
239.11 239.18 239.11 239.18 11815.0
239.17 239.185 239.095 239.11 34548.0
239.18 239.19 239.17 239.17 6448.0
239.165 239.22 239.16 239.18 14756.0
239.16 239.19 239.13 239.16 25020.0
239.18 239.18 239.15 239.17 7499.0
239.1 239.16 239.1 239.16 15315.0
239.17 239.17 239.11 239.11 16256.0
239.17 239.18 239.165 239.17 14662.0
239.12 239.18 239.11 239.16 36734.0
239.11 239.135 239.09 239.11 23268.0
239.06 239.11 239.06 239.11 33241.0
239.05 239.07 238.99 239.07 43983.0
239.1 239.1 239.06 239.06 12953.0
239.1 239.12 239.09 239.105 11331.0
239.12 239.12 239.09 239.09 11847.0
239.14 239.155 239.115 239.115 9682.0
239.15 239.15 239.105 239.13 13498.0
239.22 239.24 239.16 239.16 75347.0
239.2 239.22 239.18 239.215 32041.0
239.16 239.2 239.16 239.2 7841.0
239.23 239.23 239.17 239.17 9125.0
239.2 239.22 239.18 239.22 11141.0
239.22 239.22 239.19 239.19 15911.0
239.22 239.27 239.21 239.22 76996.0
239.24 239.25 239.21 239.22 15587.0
239.24 239.24 239.19 239.235 56956.0
239.17 239.24 239.15 239.24 17270.0
239.18 239.2 239.17 239.17 9890.0
239.2 239.2 239.19 239.19 1300.0
239.22 239.23 239.19 239.2 57406.0
239.16 239.23 239.15 239.22 16915.0
239.17 239.18 239.14 239.15 16314.0
239.1 239.18 239.09 239.18 31759.0
239.11 239.12 239.05 239.09 130330.0
239.1 239.13 239.09 239.11 26436.0
239.12 239.13 239.11 239.11 5600.0
239.09 239.13 239.09 239.12 15043.0
239.12 239.13 239.085 239.085 20998.0
239.07 239.13 238.985 239.12 55739.0
239.08 239.08 239.06 239.07 25352.0
239.07 239.09 239.03 239.09 29858.0
239.06 239.09 239.05 239.08 13695.0
239.04 239.09 239.04 239.07 18551.0
238.94 239.045 238.94 239.045 60159.0
238.87 238.95 238.86 238.94 89601.0
238.9 238.915 238.86 238.87 27695.0
238.87 238.905 238.87 238.9 67577.0
238.82 238.88 238.81 238.875 65952.0
238.77 238.83 238.73 238.82 87863.0
238.77 238.8 238.76 238.77 56469.0
238.67 238.78 238.67 238.77 105261.0
238.64 238.68 238.59 238.67 138272.0
238.7 238.715 238.63 238.65 124780.0
238.72 238.73 238.7 238.7 30299.0
238.73 238.75 238.72 238.73 50127.0
238.68 238.76 238.67 238.74 131382.0
238.59 238.68 238.58 238.68 135460.0
238.59 238.61 238.55 238.6 77152.0
238.61 238.63 238.57 238.58 78067.0
238.63 238.63 238.6 238.61 32751.0
238.59 238.63 238.54 238.63 114532.0
238.54 238.63 238.51 238.6 98663.0
238.51 238.54 238.48 238.54 97584.0
238.52 238.57 238.5 238.52 154267.0
238.465 238.53 238.43 238.52 177523.0
238.41 238.48 238.38 238.47 179719.0
238.46 238.57 238.41 238.41 240798.0
238.43 238.47 238.41 238.45 139344.0
238.39 238.44 238.35 238.435 167372.0
238.42 238.53 238.39 238.39 309564.0
238.4 238.56 238.4 238.43 2716279.0
238.59 238.78 238.59 238.77 127138.0
238.61 238.68 238.58 238.59 97832.0
238.58 238.62 238.56 238.61 42688.0
238.53 238.6 238.53 238.58 95433.0
238.45 238.53 238.44 238.53 81775.0
238.57 238.57 238.45 238.45 68192.0
238.49 238.59 238.45 238.56 76721.0
238.48 238.52 238.44 238.48 109918.0
238.49 238.53 238.44 238.49 36689.0
238.5 238.5 238.46 238.49 24206.0
238.43 238.5 238.41 238.5 71740.0
238.38 238.46 238.37 238.43 52075.0
238.5 238.5 238.38 238.38 28854.0
238.51 238.55 238.48 238.5 27142.0
238.53 238.55 238.485 238.5 23953.0
238.55 238.59 238.535 238.54 44359.0
238.6 238.61 238.535 238.57 33557.0
238.65 238.665 238.57 238.6 36862.0
238.63 238.72 238.63 238.67 63601.0
238.67 238.68 238.63 238.63 20183.0
238.64 238.7 238.64 238.67 35777.0
238.65 238.69 238.63 238.63 28249.0
238.63 238.67 238.61 238.66 22039.0
238.64 238.64 238.61 238.64 7441.0
238.6 238.65 238.6 238.63 59215.0
238.64 238.64 238.6 238.61 47326.0
238.63 238.63 238.61 238.62 23635.0
238.65 238.65 238.6 238.62 36553.0
238.62 238.65 238.62 238.65 25148.0
238.61 238.62 238.58 238.62 17591.0
238.61 238.62 238.6 238.6 12757.0
238.66 238.71 238.62 238.62 58915.0
238.72 238.72 238.65 238.66 14059.0
238.64 238.72 238.64 238.72 11663.0
238.695 238.73 238.63 238.64 58316.0
238.72 238.76 238.695 238.695 41441.0
238.68 238.74 238.68 238.72 19295.0
238.61 238.67 238.61 238.67 40417.0
238.56 238.6 238.55 238.6 42661.0
238.61 238.63 238.555 238.555 30426.0
238.66 238.66 238.61 238.61 17330.0
238.65 238.69 238.64 238.66 33284.0
238.72 238.72 238.655 238.66 16680.0
238.78 238.79 238.7 238.73 46049.0
238.76 238.83 238.75 238.78 49288.0
238.77 238.815 238.76 238.765 11173.0
238.75 238.77 238.72 238.76 45458.0
238.72 238.75 238.7 238.74 21107.0
238.71 238.74 238.71 238.72 8196.0
238.69 238.74 238.69 238.715 18609.0
238.65 238.71 238.62 238.685 55539.0
238.61 238.67 238.59 238.67 33522.0
238.65 238.65 238.6 238.61 28586.0
238.63 238.65 238.6 238.65 18704.0
238.64 238.66 238.58 238.61 39074.0
238.61 238.64 238.605 238.64 24795.0
238.61 238.615 238.59 238.61 16500.0
238.54 238.61 238.53 238.61 30873.0
238.48 238.56 238.48 238.54 80529.0
238.53 238.53 238.46 238.49 54088.0
238.56 238.56 238.51 238.53 29182.0
238.55 238.57 238.54 238.56 19853.0
238.5 238.57 238.48 238.57 58998.0
238.53 238.53 238.48 238.49 18063.0
238.56 238.565 238.52 238.52 7900.0
238.57 238.575 238.55 238.56 7234.0
238.55 238.58 238.53 238.57 28796.0
238.59 238.615 238.515 238.55 36348.0
238.58 238.59 238.57 238.58 6282.0
238.59 238.62 238.59 238.595 8796.0
238.57 238.59 238.56 238.59 17599.0
238.54 238.585 238.54 238.57 2848.0
238.57 238.57 238.54 238.54 7653.0
238.56 238.58 238.55 238.57 7650.0
238.54 238.575 238.54 238.57 16329.0
238.55 238.55 238.49 238.53 21748.0
238.52 238.54 238.48 238.54 24471.0
238.48 238.51 238.48 238.51 17422.0
238.41 238.48 238.41 238.48 64242.0
238.23 238.4 238.2 238.4 205793.0
238.29 238.29 238.23 238.23 67207.0
238.11 238.29 238.07 238.29 201531.0
238.14 238.16 238.095 238.11 100307.0
238.19 238.21 238.14 238.15 34504.0
238.16 238.2 238.16 238.18 58771.0
238.07 238.16 238.07 238.16 64731.0
238.12 238.14 238.04 238.06 48239.0
238.135 238.15 238.11 238.12 30069.0
238.16 238.18 238.13 238.13 62039.0
238.195 238.24 238.17 238.17 23478.0
238.24 238.24 238.16 238.19 34437.0
238.28 238.29 238.25 238.25 36858.0
238.31 238.35 238.27 238.28 46777.0
238.3 238.345 238.28 238.31 50107.0
238.28 238.33 238.27 238.3 14025.0
238.33 238.335 238.29 238.29 15101.0
238.26 238.33 238.25 238.325 21185.0
238.29 238.29 238.24 238.27 13230.0
238.23 238.32 238.23 238.3 29035.0
238.23 238.24 238.2 238.23 39445.0
238.23 238.27 238.21 238.22 21596.0
238.22 238.23 238.19 238.22 27188.0
238.22 238.26 238.22 238.25 37886.0
238.29 238.29 238.22 238.22 14393.0
238.38 238.39 238.29 238.29 37062.0
238.31 238.385 238.31 238.385 13492.0
238.33 238.34 238.29 238.31 16238.0
238.33 238.33 238.3 238.31 14075.0
238.34 238.35 238.29 238.32 18629.0
238.31 238.34 238.3 238.34 9730.0
238.29 238.34 238.29 238.315 19607.0
238.3 238.35 238.26 238.3 22175.0
238.26 238.315 238.26 238.3 5002.0
238.27 238.28 238.25 238.25 3390.0
238.3 238.3 238.26 238.3 13900.0
238.32 238.33 238.3 238.3 15924.0
238.34 238.35 238.29 238.32 22428.0
238.33 238.35 238.33 238.345 9135.0
238.23 238.33 238.23 238.33 63738.0
238.2 238.24 238.14 238.24 38191.0
238.24 238.26 238.18 238.19 23906.0
238.24 238.26 238.22 238.26 3077.0
238.23 238.25 238.22 238.225 17575.0
238.22 238.23 238.2 238.22 24274.0
238.27 238.285 238.23 238.23 43947.0
238.255 238.29 238.24 238.26 32212.0
238.24 238.26 238.22 238.26 22358.0
238.19 238.265 238.18 238.24 14740.0
238.14 238.19 238.14 238.185 9627.0
238.11 238.16 238.11 238.14 10141.0
238.12 238.12 238.06 238.11 29688.0
238.09 238.13 238.05 238.13 32170.0
238.01 238.085 238.01 238.08 58935.0
238.11 238.11 238.03 238.03 21645.0
238.12 238.13 238.1 238.105 18856.0
238.12 238.14 238.09 238.12 25256.0
238.13 238.15 238.11 238.11 19149.0
238.04 238.125 238.04 238.125 7735.0
238.07 238.08 238.03 238.03 23491.0
238.04 238.07 238.03 238.07 32310.0
238.06 238.065 238.01 238.04 42718.0
237.98 238.05 237.98 238.05 47233.0
237.99 238.05 237.98 237.98 38359.0
238.03 238.045 238.0 238.0 68656.0
238.1 238.1 238.02 238.025 62543.0
238.11 238.14 238.09 238.1 44150.0
238.14 238.14 238.1 238.12 20218.0
238.11 238.13 238.11 238.13 5179.0
238.12 238.12 238.07 238.12 16457.0
238.12 238.14 238.11 238.11 7882.0
238.19 238.19 238.14 238.14 19533.0
238.19 238.22 238.18 238.18 22918.0
238.19 238.22 238.19 238.2 6477.0
238.22 238.24 238.2 238.21 18983.0
238.24 238.25 238.22 238.22 28104.0
238.22 238.24 238.2 238.24 39059.0
238.24 238.26 238.22 238.22 6263.0
238.22 238.25 238.22 238.23 15646.0
238.2 238.21 238.19 238.21 14056.0
238.24 238.24 238.19 238.2 8430.0
238.23 238.25 238.23 238.245 7675.0
238.27 238.27 238.22 238.23 7419.0
238.24 238.265 238.24 238.265 7019.0
238.27 238.27 238.22 238.24 66312.0
238.29 238.29 238.26 238.27 35550.0
238.26 238.28 238.26 238.28 4416.0
238.25 238.26 238.24 238.26 9122.0
238.24 238.27 238.24 238.25 11756.0
238.2 238.25 238.19 238.24 19424.0
238.225 238.25 238.21 238.21 13417.0
238.22 238.225 238.195 238.225 10248.0
238.18 238.22 238.15 238.22 32825.0
238.17 238.19 238.14 238.19 13262.0
238.2 238.2 238.19 238.19 2711.0
238.17 238.19 238.17 238.19 2748.0
238.17 238.18 238.14 238.165 10836.0
238.15 238.175 238.14 238.16 10501.0
238.13 238.17 238.12 238.17 7739.0
238.18 238.18 238.13 238.13 2659.0
238.19 238.19 238.17 238.18 13300.0
238.2 238.2 238.19 238.19 2100.0
238.22 238.22 238.21 238.21 5700.0
238.28 238.28 238.24 238.24 6253.0
238.26 238.3 238.26 238.29 24134.0
238.24 238.29 238.24 238.28 16414.0
238.27 238.3 238.26 238.26 11959.0
238.25 238.26 238.24 238.26 8464.0
238.25 238.27 238.25 238.25 3703.0
238.3 238.305 238.25 238.25 25042.0
238.3 238.31 238.29 238.31 6365.0
238.37 238.4 238.31 238.31 68319.0
238.42 238.42 238.38 238.38 40175.0
238.4 238.41 238.39 238.41 11666.0
238.39 238.41 238.39 238.41 9747.0
238.42 238.43 238.4 238.4 13212.0
238.46 238.47 238.42 238.43 26431.0
238.5 238.53 238.47 238.47 42408.0
238.44 238.505 238.43 238.505 15630.0
238.44 238.46 238.43 238.43 16614.0
238.45 238.45 238.44 238.45 7455.0
238.45 238.47 238.44 238.45 7664.0
238.49 238.535 238.46 238.46 53932.0
238.51 238.53 238.49 238.495 11230.0
238.55 238.56 238.49 238.51 26472.0
238.63 238.63 238.56 238.57 67980.0
238.63 238.68 238.62 238.63 51297.0
238.7 238.7 238.63 238.63 55417.0
238.72 238.78 238.7 238.7 64629.0
238.79 238.82 238.72 238.72 66637.0
238.93 238.94 238.79 238.79 173651.0
238.89 238.94 238.87 238.925 135344.0
238.84 238.88 238.83 238.88 32952.0
238.88 238.88 238.84 238.84 30604.0
238.83 238.88 238.83 238.88 28054.0
238.85 238.86 238.84 238.84 64120.0
238.83 238.88 238.83 238.85 34948.0
238.8 238.84 238.79 238.83 26716.0
238.82 238.83 238.8 238.8 40094.0
238.8 238.82 238.8 238.82 3920.0
238.81 238.83 238.78 238.8 32483.0
238.85 238.86 238.8 238.8 20854.0
238.87 238.89 238.84 238.85 16073.0
238.84 238.88 238.83 238.88 10014.0
238.83 238.86 238.83 238.85 14529.0
238.8 238.83 238.8 238.825 11529.0
238.78 238.81 238.76 238.81 22598.0
238.77 238.78 238.76 238.78 12469.0
238.79 238.79 238.775 238.78 7953.0
238.76 238.78 238.76 238.78 7976.0
238.79 238.79 238.735 238.755 35838.0
238.79 238.795 238.78 238.79 9879.0
238.78 238.785 238.76 238.785 10500.0
238.76 238.795 238.76 238.79 9241.0
238.76 238.775 238.74 238.76 6624.0
238.77 238.78 238.74 238.77 13383.0
238.78 238.79 238.75 238.77 8199.0
238.78 238.8 238.76 238.795 6619.0
238.8 238.81 238.765 238.78 12429.0
238.8 238.81 238.79 238.8 21181.0
238.8 238.8 238.79 238.79 1700.0
238.82 238.82 238.775 238.8 18279.0
238.81 238.825 238.79 238.825 16632.0
238.76 238.81 238.76 238.81 10959.0
238.72 238.76 238.71 238.76 16335.0
238.73 238.73 238.71 238.73 6734.0
238.72 238.73 238.695 238.73 10580.0
238.74 238.75 238.73 238.73 8854.0
238.75 238.75 238.72 238.73 7237.0
238.74 238.76 238.735 238.74 5963.0
238.76 238.76 238.72 238.73 8614.0
238.76 238.78 238.76 238.76 18644.0
238.74 238.78 238.74 238.76 6082.0
238.73 238.74 238.73 238.74 2537.0
238.72 238.725 238.72 238.725 7595.0
238.67 238.71 238.67 238.71 12800.0
238.69 238.7 238.675 238.675 27076.0
238.71 238.71 238.68 238.68 11577.0
238.675 238.72 238.675 238.7 16201.0
238.64 238.685 238.64 238.68 21595.0
238.65 238.66 238.64 238.64 27469.0
238.7 238.7 238.66 238.66 27773.0
238.67 238.695 238.67 238.695 6749.0
238.66 238.66 238.66 238.66 1901.0
238.67 238.68 238.66 238.66 2700.0
238.68 238.68 238.66 238.66 9370.0
238.68 238.69 238.68 238.68 9215.0
238.71 238.71 238.68 238.68 27833.0
238.655 238.705 238.65 238.705 20304.0
238.66 238.66 238.66 238.66 5830.0
238.68 238.71 238.64 238.65 32022.0
238.67 238.675 238.66 238.675 4734.0
238.71 238.72 238.67 238.67 9997.0
238.725 238.725 238.7 238.71 7605.0
238.64 238.72 238.64 238.72 33999.0
238.65 238.66 238.64 238.64 10900.0
238.62 238.655 238.59 238.655 79373.0
238.605 238.64 238.6 238.63 40983.0
238.63 238.63 238.595 238.6 13008.0
238.64 238.65 238.61 238.64 11715.0
238.64 238.65 238.635 238.65 10827.0
238.665 238.68 238.65 238.65 23316.0
238.67 238.67 238.65 238.66 4575.0
238.7 238.7 238.661 238.661 10998.0
238.68 238.71 238.68 238.7 20762.0
238.67 238.68 238.67 238.68 3511.0
238.66 238.72 238.655 238.68 41108.0
238.67 238.68 238.66 238.665 8421.0
238.67 238.67 238.655 238.67 6569.0
238.65 238.675 238.65 238.675 11800.0
238.69 238.69 238.66 238.66 8610.0
238.66 238.69 238.66 238.685 16145.0
238.69 238.69 238.65 238.655 4614.0
238.66 238.68 238.66 238.68 8798.0
238.67 238.67 238.64 238.66 5619.0
238.63 238.665 238.63 238.66 6512.0
238.55 238.625 238.55 238.625 20188.0
238.59 238.595 238.56 238.56 22854.0
238.59 238.61 238.58 238.58 20768.0
238.6 238.61 238.59 238.6 7967.0
238.62 238.63 238.61 238.61 2300.0
238.71 238.71 238.62 238.625 19702.0
238.72 238.73 238.71 238.71 9357.0
238.7 238.74 238.7 238.73 8974.0
238.73 238.75 238.71 238.71 26940.0
238.75 238.76 238.73 238.73 17759.0
238.74 238.76 238.74 238.75 7399.0
238.76 238.76 238.74 238.75 8011.0
238.73 238.755 238.73 238.755 3522.0
238.76 238.78 238.73 238.735 19193.0
238.76 238.77 238.76 238.765 4994.0
238.74 238.76 238.74 238.76 8492.0
238.71 238.74 238.71 238.74 7047.0
238.76 238.76 238.715 238.715 15785.0
238.78 238.795 238.76 238.76 13619.0
238.77 238.79 238.76 238.79 13243.0
238.79 238.8 238.77 238.77 30233.0
238.78 238.8 238.78 238.79 4754.0
238.78 238.795 238.78 238.78 6477.0
238.81 238.81 238.79 238.79 2100.0
238.79 238.81 238.78 238.81 9984.0
238.8 238.8 238.79 238.79 8900.0
238.7 238.8 238.7 238.8 54131.0
238.69 238.72 238.69 238.71 12763.0
238.72 238.73 238.7 238.7 4948.0
238.74 238.74 238.72 238.72 15487.0
238.71 238.75 238.71 238.74 10876.0
238.7 238.71 238.7 238.71 3366.0
238.71 238.71 238.695 238.71 4313.0
238.72 238.72 238.72 238.72 3305.0
238.715 238.72 238.715 238.715 1994.0
238.7 238.72 238.65 238.72 26133.0
238.67 238.69 238.67 238.69 13844.0
238.66 238.67 238.66 238.67 29696.0
238.56 238.66 238.56 238.66 75730.0
238.58 238.605 238.56 238.56 27947.0
238.59 238.59 238.56 238.57 24131.0
238.51 238.59 238.5 238.59 47004.0
238.45 238.54 238.44 238.51 59390.0
238.45 238.48 238.41 238.45 58694.0
238.49 238.49 238.46 238.46 24058.0
238.54 238.56 238.49 238.49 22999.0
238.56 238.56 238.54 238.54 11144.0
238.53 238.57 238.53 238.56 7062.0
238.57 238.59 238.54 238.54 26627.0
238.59 238.615 238.58 238.58 24919.0
238.615 238.64 238.58 238.595 28457.0
238.56 238.61 238.56 238.61 8466.0
238.59 238.59 238.55 238.56 8069.0
238.56 238.595 238.56 238.595 6138.0
238.55 238.59 238.55 238.565 8374.0
238.55 238.55 238.52 238.54 28457.0
238.56 238.56 238.53 238.55 12665.0
238.61 238.615 238.57 238.57 11100.0
238.6 238.6 238.59 238.6 7491.0
238.6 238.61 238.56 238.6 13027.0
238.57 238.61 238.57 238.6 31835.0
238.58 238.6 238.57 238.58 6600.0
238.6 238.61 238.59 238.59 17595.0
238.57 238.59 238.56 238.59 13388.0
238.61 238.61 238.56 238.56 34195.0
238.63 238.64 238.58 238.6 10187.0
238.63 238.64 238.63 238.64 13136.0
238.65 238.65 238.605 238.63 51936.0
238.64 238.65 238.615 238.65 13570.0
238.62 238.64 238.62 238.64 22536.0
238.59 238.63 238.58 238.62 15511.0
238.57 238.58 238.56 238.57 12375.0
238.545 238.56 238.51 238.56 45878.0
238.5 238.545 238.49 238.545 29216.0
238.51 238.53 238.5 238.5 16162.0
238.551 238.551 238.5 238.51 19994.0
238.58 238.58 238.53 238.56 29715.0
238.57 238.58 238.56 238.575 23701.0
238.57 238.59 238.56 238.58 30540.0
238.55 238.61 238.55 238.57 45670.0
238.6 238.615 238.55 238.55 40732.0
238.58 238.6 238.55 238.6 33342.0
238.53 238.575 238.515 238.57 29006.0
238.54 238.54 238.52 238.535 7952.0
238.49 238.53 238.49 238.53 30928.0
238.455 238.49 238.425 238.49 108191.0
238.43 238.46 238.42 238.45 33943.0
238.51 238.515 238.43 238.43 70311.0
238.52 238.54 238.5 238.51 40672.0
238.54 238.56 238.51 238.52 84490.0
238.5 238.56 238.495 238.54 112381.0
238.49 238.52 238.49 238.5 62899.0
238.5 238.51 238.48 238.5 73772.0
238.56 238.57 238.48 238.495 232830.0
238.6 238.68 238.56 238.56 1147118.0
238.785 238.93 238.78 238.91 99336.0
238.79 238.79 238.74 238.78 66967.0
238.72 238.79 238.71 238.78 74238.0
238.66 238.74 238.64 238.71 123836.0
238.66 238.67 238.57 238.66 61473.0
238.62 238.67 238.58 238.66 48005.0
238.61 238.65 238.59 238.62 39840.0
238.57 238.61 238.53 238.61 27829.0
238.56 238.63 238.55 238.58 35844.0
238.57 238.57 238.51 238.55 69552.0
238.52 238.57 238.48 238.56 81248.0
238.58 238.58 238.52 238.52 20410.0
238.625 238.67 238.58 238.58 47371.0
238.56 238.6 238.54 238.6 8253.0
238.52 238.61 238.52 238.56 19289.0
238.61 238.63 238.52 238.53 22276.0
238.6 238.64 238.59 238.61 14375.0
238.585 238.62 238.58 238.61 28801.0
238.58 238.59 238.45 238.58 87350.0
238.56 238.61 238.55 238.58 28243.0
238.59 238.61 238.52 238.55 59413.0
238.54 238.6 238.53 238.59 15837.0
238.58 238.6 238.55 238.55 23163.0
238.59 238.64 238.58 238.58 26097.0
238.56 238.62 238.5 238.59 28884.0
238.56 238.57 238.53 238.55 15831.0
238.55 238.59 238.55 238.56 21551.0
238.54 238.57 238.53 238.54 25103.0
238.56 238.56 238.54 238.54 7621.0
238.53 238.58 238.52 238.57 25126.0
238.51 238.55 238.465 238.53 31105.0
238.59 238.59 238.5 238.52 16894.0
238.56 238.59 238.53 238.59 17693.0
238.56 238.57 238.53 238.57 4685.0
238.52 238.57 238.52 238.57 12535.0
238.47 238.515 238.47 238.51 29941.0
238.5 238.51 238.39 238.465 48067.0
238.5 238.52 238.49 238.5 13598.0
238.45 238.49 238.43 238.49 31925.0
238.41 238.47 238.4 238.47 76417.0
238.46 238.46 238.42 238.42 16056.0
238.47 238.48 238.44 238.46 21633.0
238.45 238.46 238.42 238.46 21528.0
238.51 238.51 238.45 238.47 7403.0
238.46 238.52 238.46 238.5 31218.0
238.42 238.48 238.42 238.46 43167.0
238.42 238.42 238.37 238.42 86540.0
238.39 238.435 238.39 238.42 32036.0
238.45 238.46 238.38 238.385 51157.0
238.38 238.45 238.38 238.45 26212.0
238.35 238.405 238.33 238.38 52964.0
238.37 238.41 238.35 238.36 23136.0
238.27 238.37 238.21 238.37 121770.0
238.21 238.295 238.21 238.27 104898.0
238.24 238.24 238.2 238.21 50033.0
238.22 238.24 238.16 238.23 38065.0
238.3 238.31 238.25 238.25 18366.0
238.32 238.32 238.28 238.3 9288.0
238.31 238.33 238.28 238.32 61975.0
238.33 238.34 238.3 238.31 22722.0
238.31 238.33 238.29 238.33 19333.0
238.27 238.32 238.24 238.32 28961.0
238.24 238.29 238.22 238.25 30284.0
238.24 238.24 238.2 238.24 37725.0
238.27 238.275 238.22 238.24 25602.0
238.31 238.32 238.25 238.27 52116.0
238.4 238.41 238.31 238.31 90613.0
238.42 238.43 238.39 238.41 20934.0
238.4 238.42 238.375 238.42 24539.0
238.38 238.41 238.38 238.4 36008.0
238.36 238.39 238.36 238.385 25695.0
238.41 238.41 238.36 238.36 28337.0
238.42 238.44 238.39 238.42 21448.0
238.37 238.45 238.37 238.42 35686.0
238.38 238.38 238.36 238.36 10653.0
238.39 238.4 238.37 238.39 21430.0
238.38 238.39 238.36 238.39 7429.0
238.34 238.39 238.34 238.39 25286.0
238.3 238.34 238.3 238.33 19451.0
238.32 238.36 238.28 238.29 32957.0
238.3 238.33 238.28 238.32 17923.0
238.34 238.345 238.29 238.29 17886.0
238.35 238.37 238.33 238.34 12129.0
238.39 238.39 238.35 238.37 26440.0
238.45 238.46 238.38 238.39 38002.0
238.44 238.45 238.43 238.45 20032.0
238.4 238.46 238.4 238.44 34324.0
238.42 238.42 238.39 238.39 15065.0
238.4 238.43 238.4 238.42 8517.0
238.38 238.39 238.34 238.39 58480.0
238.38 238.39 238.36 238.39 7800.0
238.41 238.44 238.39 238.39 32890.0
238.39 238.4 238.38 238.4 5822.0
238.35 238.4 238.35 238.39 5380.0
238.42 238.44 238.35 238.35 22852.0
238.44 238.44 238.41 238.42 17779.0
238.41 238.43 238.4 238.43 5268.0
238.405 238.42 238.4 238.41 14742.0
238.36 238.4 238.34 238.4 15482.0
238.36 238.39 238.355 238.36 10668.0
238.34 238.38 238.32 238.355 16682.0
238.3 238.35 238.29 238.34 49772.0
238.22 238.3 238.21 238.295 53446.0
238.23 238.23 238.18 238.22 121227.0
238.18 238.23 238.16 238.225 24286.0
238.16 238.2 238.15 238.19 27204.0
238.16 238.18 238.14 238.16 62328.0
238.2 238.22 238.17 238.17 28825.0
238.23 238.24 238.17 238.19 38461.0
238.23 238.235 238.2 238.23 10544.0
238.23 238.26 238.23 238.24 31817.0
238.22 238.24 238.215 238.22 26123.0
238.19 238.23 238.19 238.22 17794.0
238.2 238.23 238.19 238.2 16428.0
238.19 238.2 238.18 238.2 16377.0
238.32 238.33 238.21 238.21 50460.0
238.32 238.335 238.3 238.32 11723.0
238.31 238.34 238.295 238.32 13318.0
238.28 238.33 238.28 238.32 8157.0
238.25 238.27 238.24 238.27 14322.0
238.26 238.26 238.23 238.25 10090.0
238.22 238.255 238.21 238.255 13567.0
238.2 238.23 238.19 238.22 13001.0
238.06 238.19 238.045 238.19 80021.0
238.1 238.15 238.06 238.06 36975.0
238.1 238.14 238.09 238.1 25336.0
238.13 238.16 238.1 238.1 38510.0
238.15 238.15 238.095 238.12 52951.0
238.14 238.16 238.14 238.155 19833.0
238.12 238.14 238.105 238.14 5798.0
238.11 238.115 238.09 238.115 8673.0
238.17 238.17 238.12 238.13 18006.0
238.18 238.195 238.16 238.18 27461.0
238.14 238.17 238.14 238.17 15039.0
238.06 238.13 238.06 238.13 12418.0
238.06 238.09 238.05 238.06 47215.0
238.06 238.11 238.06 238.07 27622.0
238.04 238.07 238.04 238.06 25619.0
238.06 238.07 238.035 238.05 28645.0
238.14 238.14 238.04 238.05 52107.0
238.15 238.15 238.13 238.135 19787.0
238.14 238.15 238.13 238.15 4663.0
238.15 238.16 238.12 238.14 12712.0
238.15 238.17 238.15 238.16 9115.0
