100 100000 0.95 reinforce iter_bernstein 20000000
358 743 -0.00355233398962 1.22049016395e-06 -53.5673410333 -12.3360232195
359 637 -0.00356597295834 9.63755153577e-07 -53.5561802406 -12.1864849557
360 714 -0.00357536520772 1.06343077828e-06 -53.5484976286 -11.954676707
361 791 -0.00358494924491 1.14330714569e-06 -53.5406607294 -12.2359923011
362 749 -0.00359581029977 1.0689087145e-06 -53.5317827695 -12.1914272878
363 757 -0.00360576006598 1.08469760016e-06 -53.5236526541 -12.2654724482
364 790 -0.00361552445846 1.08152417401e-06 -53.5156767478 -12.0901218919
365 675 -0.00362661799233 1.05775260458e-06 -53.5066184396 -12.0864851851
366 803 -0.00363608626624 1.0428421947e-06 -53.4988899858 -12.0938727565
367 769 -0.00364549233202 1.23985102728e-06 -53.4912148297 -12.1779388852
368 673 -0.00365871159041 1.25754251505e-06 -53.4804324307 -12.1223519525
369 660 -0.00367263000538 1.09181741823e-06 -53.469085115 -11.9163443175
370 749 -0.00368309201826 1.02531470542e-06 -53.4605593271 -12.1618515689
371 782 -0.00369226318974 1.17840614333e-06 -53.4530880323 -12.3010390621
372 667 -0.00370469942429 1.0554345186e-06 -53.4429606575 -12.1820060869
373 764 -0.00371455306965 9.62536436169e-07 -53.4349395064 -12.1028726487
374 745 -0.00372337713759 1.12072066349e-06 -53.4277587914 -12.0245151948
375 691 -0.00373480190028 8.91786795782e-07 -53.4184649922 -11.8926023508
376 711 -0.00374328768055 8.85810556422e-07 -53.4115643787 -11.9884280738
377 708 -0.00375171833188 1.18975265117e-06 -53.4047106094 -12.040486176
378 695 -0.00376403785502 1.06100637822e-06 -53.3946989562 -12.0775002542
379 775 -0.0037738011645 1.16740586238e-06 -53.3867676909 -12.1947598603
380 721 -0.00378532775257 1.06853525882e-06 -53.3774074779 -12.2730086055
381 666 -0.0037965090119 9.23528354514e-07 -53.3683312674 -12.0910886409
382 704 -0.00380546153257 9.50134570578e-07 -53.3610667382 -12.1998677281
383 728 -0.00381442679816 1.25534610324e-06 -53.3537941278 -12.1260660367
384 706 -0.00382736869457 1.04044692099e-06 -53.3432996681 -11.8596530487
385 770 -0.00383688961315 1.06942172843e-06 -53.3355822531 -12.1306171364
386 750 -0.00384688948306 8.9106210976e-07 -53.3274793549 -12.1825895043
387 709 -0.00385527072374 8.4740655617e-07 -53.320690196 -11.9985677728
388 858 -0.00386200538037 1.13619931535e-06 -53.3152362687 -12.3058656009
389 717 -0.00387303190776 1.17890896322e-06 -53.3063094034 -11.9631835346
390 675 -0.00388548104425 7.9274066573e-07 -53.2962349194 -12.2098894865
391 745 -0.00389253562004 1.11997488922e-06 -53.290527921 -11.9040423397
392 702 -0.00390379393752 1.44379428048e-06 -53.2814230751 -12.1464053282
393 686 -0.00391977965951 1.09507650301e-06 -53.2685011719 -12.1929177771
394 623 -0.00393204094992 8.91935462789e-07 -53.2585947225 -11.8734925439
395 698 -0.00394074562489 1.08535497088e-06 -53.2515643749 -11.9920643833
396 800 -0.00395049325049 1.1533659103e-06 -53.2436941997 -11.8871533528
397 703 -0.00396203737057 1.21550648659e-06 -53.2343769786 -12.1016030183
398 700 -0.00397461497465 1.08169786128e-06 -53.2242298711 -12.166725201
399 788 -0.00398442988856 1.08864225187e-06 -53.2163146576 -12.0193564789
400 787 -0.00399418027493 9.40668811559e-07 -53.2084541422 -12.1290181543
401 810 -0.00400211098626 1.07394767555e-06 -53.2020625572 -12.2319639003
402 731 -0.00401228689654 1.05302085551e-06 -53.1938640693 -11.9745617415
403 759 -0.00402206196758 1.16658410708e-06 -53.1859912433 -12.2170840429
404 695 -0.00403395242121 1.03118722136e-06 -53.1764182767 -12.301004084
405 618 -0.00404539518289 8.70532102636e-07 -53.1672094588 -11.9705468712
406 731 -0.00405352068794 9.53703327365e-07 -53.1606724874 -12.1244480672
407 732 -0.00406244165237 1.06163481246e-06 -53.1534976815 -12.215111927
408 651 -0.00407373659062 9.13419394445e-07 -53.1444167459 -11.9725720464
409 793 -0.00408175163208 1.01357030948e-06 -53.1379749391 -12.0860575192
410 769 -0.00409085736238 1.16373576038e-06 -53.1306586923 -12.0430102564
411 726 -0.00410228163865 1.11110970229e-06 -53.121482799 -12.0917563169
412 780 -0.00411250584212 1.16855662688e-06 -53.1132738627 -12.1952233303
413 672 -0.00412475391972 9.36336289753e-07 -53.1034437854 -12.2275570832
414 676 -0.00413417724746 8.28907585198e-07 -53.0958836265 -12.2368420042
415 723 -0.0041418548748 1.15626023509e-06 -53.0897258269 -12.2246610557
416 659 -0.00415424730196 9.51890442623e-07 -53.0797899871 -12.2094124188
417 704 -0.0041635675556 9.33907693063e-07 -53.072320112 -12.1223448934
418 768 -0.00417194320486 1.29901849041e-06 -53.0656093537 -12.1218778279
419 675 -0.00418593220341 1.26924336805e-06 -53.0544053739 -12.0327007279
420 783 -0.00419812462798 1.10345686918e-06 -53.0446446998 -12.1264811025
421 742 -0.00420859989281 1.10083499166e-06 -53.0362619765 -12.2233218137
422 749 -0.00421903208574 1.06892470405e-06 -53.0279167274 -12.1498268788
423 699 -0.00422968584327 1.05481469934e-06 -53.019397332 -12.1324944528
424 767 -0.00423943072911 1.23336254341e-06 -53.0116074628 -11.932126998
425 782 -0.00425095461688 1.10372806411e-06 -53.0023988674 -12.128993452
426 719 -0.00426172876723 8.30771661818e-07 -52.993792682 -12.0403408053
427 670 -0.00426990967666 9.026046087e-07 -52.9872600595 -11.9801489257
428 791 -0.00427776063015 9.30830039568e-07 -52.9809926429 -12.1113456169
429 785 -0.00428583345451 1.22640900327e-06 -52.9745498723 -12.0462871631
430 703 -0.00429835052631 1.0441171021e-06 -52.9645637686 -11.8967370568
431 670 -0.00430917458548 7.99564146368e-07 -52.9559318146 -12.0448227815
432 786 -0.00431600029453 1.08827450687e-06 -52.9504901106 -12.1700653656
433 820 -0.00432543385938 1.32608054901e-06 -52.9429714314 -12.0534609883
434 592 -0.00434137170803 7.31846863354e-07 -52.9302742892 -11.820822263
435 800 -0.00434751012457 1.14088060942e-06 -52.9253858768 -12.0280503316
436 659 -0.00435956654086 7.85565501721e-07 -52.9157875857 -12.0679124893
437 760 -0.00436646106088 1.16360054723e-06 -52.9103005436 -12.1521629924
438 686 -0.00437844667365 9.71433838633e-07 -52.9007648205 -12.1869705661
439 658 -0.00438850397647 9.15389835759e-07 -52.8927662851 -11.8692396604
440 850 -0.00439605148158 1.22138080605e-06 -52.886765597 -12.2665859863
441 727 -0.00440802264933 1.02341999706e-06 -52.8772510397 -12.0546460315
442 826 -0.0044167892668 1.06828454707e-06 -52.8702859053 -12.212399698
443 753 -0.00442661508117 1.10123123847e-06 -52.8624817233 -12.1065953574
444 775 -0.00443671525615 1.02531838696e-06 -52.8544623727 -12.1750050472
445 802 -0.00444563487945 1.08578101856e-06 -52.8473826692 -12.1976576581
446 686 -0.00445657289562 9.4904007657e-07 -52.8387038798 -12.10541115
447 788 -0.00446493945625 1.08414683363e-06 -52.8320676146 -12.1199527524
448 758 -0.00447494898315 1.21040223753e-06 -52.8241306685 -12.0110998584
449 734 -0.00448683152493 1.14624155684e-06 -52.8147120721 -11.6016742952
450 810 -0.00449710067072 1.08956924751e-06 -52.8065754115 -12.187317623
451 900 -0.00450575637426 1.05679055203e-06 -52.7997193712 -12.0469528546
452 764 -0.00451523267478 1.236484888e-06 -52.792215682 -12.1236817912
453 701 -0.00452795811854 9.32587500312e-07 -52.7821430327 -12.0931685325
454 791 -0.00453610314285 9.69112776565e-07 -52.7756982563 -11.9584838147
455 815 -0.00454429168937 1.0393901327e-06 -52.7692208556 -12.0377522046
456 718 -0.00455421156483 1.08777837611e-06 -52.7613763521 -12.1539637516
457 733 -0.00456473060691 8.51106692333e-07 -52.7530609471 -12.1937434859
458 712 -0.00457264680037 9.95731172321e-07 -52.7468050943 -12.1119455085
459 703 -0.0045823871121 1.30486665622e-06 -52.7391100399 -12.1292260459
460 784 -0.00459493756366 1.26945319383e-06 -52.7291986977 -12.0589940187
461 704 -0.00460799900193 9.65344700355e-07 -52.7188883393 -12.0639849235
462 627 -0.00461838372393 8.36751474861e-07 -52.710694199 -12.0381963768
463 669 -0.00462677823026 8.83660853017e-07 -52.7040725805 -12.2390937096
464 814 -0.00463425150158 1.01456168025e-06 -52.6981792355 -12.23674355
465 770 -0.00464332783654 1.12667598558e-06 -52.6910237566 -12.3648712137
466 797 -0.00465341785325 9.82053768778e-07 -52.6830717316 -11.7386728669
467 789 -0.00466197390039 9.39995940409e-07 -52.6763307901 -11.9570126616
468 722 -0.00467072919615 1.15803112335e-06 -52.6694349102 -12.098057784
469 667 -0.00468303634705 8.98831510099e-07 -52.6597449934 -12.0930659807
470 772 -0.00469104832163 1.04462818884e-06 -52.6534390325 -12.1557796355
471 910 -0.00469924874297 1.22748681043e-06 -52.6469865391 -12.304351548
472 690 -0.00471174731556 8.973406544e-07 -52.6371555266 -12.2666245061
473 721 -0.00472018396577 1.09534071366e-06 -52.6305218763 -12.049699914
474 753 -0.00473050393376 1.11776091018e-06 -52.6224099918 -12.1862144665
475 639 -0.00474272439592 1.08209677117e-06 -52.6128079435 -12.1324864384
476 707 -0.00475364097909 1.01874326205e-06 -52.6042337863 -12.0440278534
477 697 -0.00476377430579 9.31948750497e-07 -52.5962776775 -12.3117027622
478 750 -0.00477229204736 9.9771274765e-07 -52.5895921621 -12.0534155659
479 749 -0.00478146966859 1.07284703655e-06 -52.5823908865 -12.1339558017
480 695 -0.00479219522682 1.06765446164e-06 -52.5739778701 -12.2484519734
481 789 -0.0048018503659 9.77257926425e-07 -52.5664071117 -12.2078192052
482 748 -0.00481075048615 1.08790489368e-06 -52.5594305846 -11.9647640319
483 696 -0.00482169793143 9.60102892712e-07 -52.5508521269 -12.2130890898
484 718 -0.00483086564016 1.03323566782e-06 -52.5436707405 -12.1188443106
485 859 -0.00483946381988 1.18273342556e-06 -52.5369375256 -11.9640742567
486 753 -0.00485059686637 1.1316009793e-06 -52.5282221937 -12.1316351472
487 681 -0.0048623263809 9.40569621036e-07 -52.5190435027 -11.9921218582
488 799 -0.00487054103461 1.20369497419e-06 -52.512617478 -12.0848825491
489 858 -0.00488081499999 1.05180772268e-06 -52.5045830596 -12.0407835865
490 779 -0.00489012694966 9.93255870137e-07 -52.4973033829 -12.1514654688
491 728 -0.00489945412411 1.09781162702e-06 -52.4900141183 -12.0958289367
492 814 -0.00490913760919 1.20817129296e-06 -52.4824488432 -11.9855883398
493 689 -0.00492156644865 1.06558500139e-06 -52.4727423996 -12.1411189798
494 762 -0.00493153981473 1.06520760178e-06 -52.4649565553 -12.0515369659
495 718 -0.00494189207131 8.6761816859e-07 -52.4568777199 -12.1502378393
496 708 -0.00495005597307 9.1859691221e-07 -52.4505086697 -11.9664647047
497 733 -0.0049585622211 9.88186466085e-07 -52.4438744204 -12.0274192281
498 801 -0.00496715594923 9.77287189738e-07 -52.4371738924 -12.2862771949
499 785 -0.00497567121444 1.08648695275e-06 -52.4305364736 -11.7986710977
500 716 -0.00498628345608 9.78843606723e-07 -52.4222672086 -11.8796959015
501 738 -0.00499543041234 1.1116806101e-06 -52.4151421164 -11.9519516084
502 708 -0.0050065305718 1.06862484868e-06 -52.4064985372 -12.1822896158
503 803 -0.00501602593759 9.72536352091e-07 -52.3991071819 -12.1045902725
504 685 -0.00502558662421 1.01004590678e-06 -52.3916673895 -12.0938785555
505 707 -0.00503554494162 1.1243643915e-06 -52.3839207442 -11.9111005553
506 822 -0.00504547728099 1.07202191078e-06 -52.3761969178 -12.2041667026
507 737 -0.00505553892247 1.02811517281e-06 -52.3683751971 -12.0422957744
508 785 -0.00506470748216 1.04532342157e-06 -52.3612500678 -11.973018336
509 761 -0.00507426774557 1.14522819522e-06 -52.3538228975 -12.1000965984
510 766 -0.00508494316905 8.28462889158e-07 -52.3455322312 -12.2204426918
511 675 -0.00509297813739 1.01108929675e-06 -52.3392941566 -12.1904222704
512 675 -0.00510337910606 1.08489255265e-06 -52.3312217264 -12.1136807429
513 737 -0.00511386375569 1.1040255881e-06 -52.323087233 -12.0224153619
514 737 -0.00512444865459 1.17151403318e-06 -52.3148778964 -12.1982971033
515 831 -0.00513476365245 1.04762664947e-06 -52.3068807228 -11.9409750052
516 750 -0.00514439406185 1.02704344233e-06 -52.299416833 -12.2443393632
517 737 -0.00515405593441 1.0628081031e-06 -52.2919310075 -12.0148099527
518 743 -0.00516409082589 9.51331113459e-07 -52.2841587704 -11.7955175818
519 786 -0.00517240870975 9.63526370773e-07 -52.2777183962 -11.994374032
520 740 -0.00518126690213 9.96857305906e-07 -52.2708616682 -12.0705958358
521 827 -0.00518969817189 1.04929884833e-06 -52.2643373137 -12.2226146964
522 854 -0.00519834708986 1.08494879071e-06 -52.2576464736 -12.1509377075
523 774 -0.00520808439224 1.26465971562e-06 -52.2501160007 -12.0906556676
524 647 -0.00522212447929 9.81456449973e-07 -52.2392622841 -12.1713755306
525 605 -0.00523316866831 9.06751779678e-07 -52.2307281785 -12.1759426325
526 781 -0.00524128490586 1.13981070567e-06 -52.2244586045 -12.1948415757
527 713 -0.00525255229576 1.120951302e-06 -52.2157577062 -12.0569202105
528 682 -0.00526419329354 9.88830461096e-07 -52.2067717857 -12.234198086
529 735 -0.00527354930147 1.13796270103e-06 -52.1995522608 -12.1050491792
530 819 -0.00528361639772 1.12986539036e-06 -52.19178658 -11.9939998527
531 657 -0.00529551255774 9.42968821852e-07 -52.1826133827 -12.0522664936
532 803 -0.00530375284766 1.13056410572e-06 -52.1762614116 -11.9883995251
533 704 -0.00531499412651 1.01196565542e-06 -52.1675990033 -12.2174821956
534 652 -0.00532565855735 7.8741743215e-07 -52.1593841513 -12.1166647805
535 737 -0.00533277185932 1.14332872521e-06 -52.153906394 -12.0466361322
536 764 -0.00534351050549 1.12012717658e-06 -52.1456393545 -12.0470698242
537 733 -0.00535431741075 9.14485253009e-07 -52.1373227953 -12.0625421005
538 698 -0.00536312608218 9.18585728042e-07 -52.130546243 -12.2717987903
539 824 -0.00537083813188 1.10227392642e-06 -52.1246149828 -12.0244602083
540 738 -0.00538123922069 1.10493378791e-06 -52.1166180568 -11.9591862808
541 787 -0.00539126448036 9.81758488922e-07 -52.1089127477 -12.1399997046
542 774 -0.00539997659766 9.93399046658e-07 -52.1022188245 -12.020228383
543 702 -0.00540961698666 9.44817920914e-07 -52.0948139621 -12.1597268622
544 724 -0.00541852943524 9.16132476135e-07 -52.0879703806 -12.2564520619
545 703 -0.00542731358972 8.5982644376e-07 -52.0812273266 -12.2191918876
546 728 -0.00543523293764 1.11042250946e-06 -52.0751498449 -12.3260861757
547 740 -0.00544588967657 1.02192381097e-06 -52.0669741923 -12.0184626514
548 745 -0.00545540618624 1.00899745944e-06 -52.059675787 -11.9260637469
549 737 -0.00546486597485 9.68838252134e-07 -52.0524232044 -12.0286234956
550 794 -0.0054733300563 1.06771184143e-06 -52.045935967 -11.9309608749
551 705 -0.00548381441053 8.23001333251e-07 -52.0379028727 -12.0045291442
552 803 -0.00549069231804 1.23903693092e-06 -52.0326345743 -12.0947144151
553 761 -0.00550247910103 1.33997534179e-06 -52.0236090453 -11.8718951412
554 809 -0.00551495110548 1.12115218059e-06 -52.0140627241 -12.2620814827
555 762 -0.00552534709874 9.42899952402e-07 -52.0061084894 -11.8629729303
556 781 -0.00553359314575 1.0071416261e-06 -51.9998012139 -12.1745660507
557 825 -0.00554212714942 9.48374654472e-07 -51.9932755299 -11.9752686392
558 969 -0.00554895244203 1.19176100957e-06 -51.9880577937 -12.0113483342
559 732 -0.00556028712576 1.08928522956e-06 -51.9793954099 -12.0425653592
560 693 -0.0055713093569 1.18809386208e-06 -51.9709749848 -12.1554344724
561 742 -0.00558297660284 1.19004537257e-06 -51.9620652055 -12.1362693825
562 828 -0.00559351920694 9.94830804858e-07 -51.9540172768 -12.154801503
563 755 -0.00560249192196 8.41504102048e-07 -51.947170007 -11.8951578594
564 780 -0.0056096790221 1.1422525063e-06 -51.9416868692 -12.0442904589
565 930 -0.00561867397928 1.19153235078e-06 -51.9348263605 -12.1870981732
566 757 -0.00562976749798 1.15141411178e-06 -51.9263681253 -12.0386105873
567 662 -0.00564199504286 8.98078222648e-07 -51.91704891 -12.1836862707
568 627 -0.00565156576739 9.06964872539e-07 -51.9097572621 -12.2432789469
569 673 -0.00566078342794 1.01113826367e-06 -51.9027368214 -11.9939255108
570 673 -0.00567123209729 9.77233182827e-07 -51.894781439 -12.1053625481
571 662 -0.00568134989114 9.4251538814e-07 -51.8870806404 -12.1681759301
572 741 -0.00569013894515 1.03723488056e-06 -51.8803932902 -12.1930338289
573 852 -0.00569878743388 1.05431708108e-06 -51.8738148201 -12.123280385
574 767 -0.00570827594221 1.05483848686e-06 -51.8665995884 -12.2214198813
575 764 -0.00571795340606 1.10175138638e-06 -51.8592430404 -11.9914725277
576 772 -0.00572807263136 1.15837461495e-06 -51.8515532347 -12.0461622372
577 800 -0.00573848629206 1.21545365228e-06 -51.8436424097 -12.2294837095
578 681 -0.005751146296 1.02999109108e-06 -51.8340288562 -12.1424622287
579 750 -0.00576084965029 1.07891294312e-06 -51.8266632423 -12.1963262933
580 801 -0.00577042371916 1.1291434983e-06 -51.8193981174 -12.1740583194
581 747 -0.0057810680469 9.69394141829e-07 -51.8113235841 -12.1036169717
582 838 -0.00578910738528 1.14128225174e-06 -51.8052270453 -12.1077858835
583 769 -0.00579959182118 1.11490200254e-06 -51.7972787654 -12.0733353712
584 760 -0.00580998111787 1.12771470352e-06 -51.789405368 -12.2037894924
585 850 -0.00581958667409 1.11293314383e-06 -51.7821283591 -12.0306063814
586 758 -0.00582987060267 9.69076901352e-07 -51.7743400244 -12.2377218384
587 763 -0.00583860424652 1.06462861292e-06 -51.7677278765 -12.0433992349
588 704 -0.00584911468542 1.14887102225e-06 -51.7597731025 -12.045636359
589 788 -0.00585970020726 9.37546246486e-07 -51.7517643345 -11.9195811588
590 782 -0.00586784468167 1.19823137265e-06 -51.7456043419 -12.0600851945
591 702 -0.00588003895146 1.0262671342e-06 -51.7363844688 -12.0753334004
592 713 -0.00589008775889 9.4432771123e-07 -51.7287895725 -12.1697394201
593 733 -0.00589891718763 9.2861812263e-07 -51.7221183932 -11.9670866141
594 645 -0.00590853070324 9.53276433965e-07 -51.7148570308 -12.1087009021
595 877 -0.00591629446004 1.05198027887e-06 -51.7089945499 -11.9175791673
596 752 -0.00592587781455 9.44890283274e-07 -51.7017601761 -11.9428180764
597 728 -0.00593468470947 9.29686492315e-07 -51.6951139896 -11.946721919
598 728 -0.00594335248033 1.10680919117e-06 -51.6885747069 -12.031275881
599 727 -0.00595414476037 9.69970725332e-07 -51.6804352678 -11.9828068888
600 652 -0.00596422747317 9.9921138421e-07 -51.6728336332 -12.1853637061
601 731 -0.00597381158573 1.18048209887e-06 -51.6656102838 -12.3123268881
602 777 -0.00598486257812 1.23408593688e-06 -51.6572842512 -12.1407690925
603 760 -0.0059966567309 9.62000869267e-07 -51.648401701 -11.8967126732
604 826 -0.00600471035519 1.30944235612e-06 -51.6423382738 -12.0078208513
605 709 -0.00601813909979 1.24128518558e-06 -51.6322316462 -12.0837847045
606 815 -0.00602952893373 9.32672320626e-07 -51.6236630813 -12.0021418299
607 735 -0.00603806836874 1.24138708268e-06 -51.6172410087 -12.1030503287
608 799 -0.00604953990784 1.01830949739e-06 -51.6086167344 -12.0116153593
609 737 -0.00605902599628 1.08191557076e-06 -51.6014876131 -12.1640870435
610 668 -0.00607026924069 1.11099174148e-06 -51.5930408537 -11.9314251845
611 762 -0.00608080400528 9.63674626026e-07 -51.5851292346 -12.3029962552
612 764 -0.00608946139499 9.90460801829e-07 -51.5786296091 -12.0195175154
