100 100000 0.75 gpomdp cheb_gpomdp 30000000
197 4517 -0.029139469411 1.61540460953e-05 -39.0903237558 -11.9493215337
198 4523 -0.0292840113375 1.58615493728e-05 -39.0339411357 -11.9464268674
199 4665 -0.0294237517958 1.626103189e-05 -38.9796187256 -11.9083063575
200 4621 -0.0295677035512 1.57039013527e-05 -38.9238507459 -11.9203468309
201 4843 -0.0297034885549 1.61633395018e-05 -38.8714238719 -11.8392174653
202 4845 -0.0298432270956 1.69786958653e-05 -38.8176492901 -11.8324208884
203 4462 -0.0299961783724 1.55975289279e-05 -38.7589969416 -11.8543690198
204 4728 -0.030132685587 1.64907572591e-05 -38.706832006 -11.8479256867
205 4575 -0.030279394372 1.62739544446e-05 -38.650958608 -11.9159729193
206 4526 -0.0304249660562 1.59632871593e-05 -38.5957118146 -11.8446878104
207 4621 -0.0305662842909 1.62537304887e-05 -38.5422627538 -11.796974482
208 4581 -0.0307108012819 1.59784066642e-05 -38.4877898595 -11.8488535995
209 4670 -0.030851509609 1.57778953992e-05 -38.4349323652 -11.8493061799
210 4858 -0.0309877278812 1.69639504306e-05 -38.3839297323 -11.8760955768
211 4481 -0.0311402277111 1.56589303528e-05 -38.3270262699 -11.8181934755
212 4718 -0.0312774088675 1.59296521124e-05 -38.2760141611 -11.9146234626
213 4833 -0.0314152944655 1.65539557313e-05 -38.2249066461 -11.8795322352
214 4647 -0.0315614244062 1.59882899714e-05 -38.1709247041 -11.8452589674
215 4732 -0.0317012865026 1.58949155649e-05 -38.1194320878 -11.7927107968
216 4865 -0.0318384256692 1.62688083155e-05 -38.0691063224 -11.9083536902
217 4815 -0.0319795104982 1.64404720457e-05 -38.0175016312 -11.8006914269
218 4683 -0.0321240754681 1.55985980531e-05 -37.9648009345 -11.8589532088
219 4961 -0.0322573391098 1.67739050325e-05 -37.9163779625 -11.7784125342
220 4665 -0.0324051265621 1.60109566375e-05 -37.8628538124 -11.8900187462
221 4739 -0.0325450773911 1.67947769316e-05 -37.8123378725 -11.8586875669
222 4447 -0.0326966352011 1.55155350617e-05 -37.7578179278 -11.8886722055
223 4751 -0.032832087846 1.64432997593e-05 -37.7092540086 -11.8741986806
224 4620 -0.0329776691693 1.56392405917e-05 -37.6572288226 -11.7848187888
225 4874 -0.0331124660852 1.68757754893e-05 -37.6092140217 -11.7144472802
