trajectory performance
675000 -41.353830
676000 -41.353830
677000 -41.353830
678000 -41.288241
679000 -41.288241
680000 -41.288241
681000 -41.288241
682000 -41.288241
683000 -41.225432
684000 -41.225432
685000 -41.225432
686000 -41.225432
687000 -41.156103
688000 -41.156103
689000 -41.156103
690000 -41.156103
691000 -41.092241
692000 -41.092241
693000 -41.092241
694000 -41.092241
695000 -41.092241
696000 -41.029449
697000 -41.029449
698000 -41.029449
699000 -41.029449
700000 -40.967145
701000 -40.967145
702000 -40.967145
703000 -40.967145
704000 -40.967145
705000 -40.902196
706000 -40.902196
707000 -40.902196
708000 -40.902196
709000 -40.838771
710000 -40.838771
711000 -40.838771
712000 -40.838771
713000 -40.838771
714000 -40.779425
715000 -40.779425
716000 -40.779425
717000 -40.779425
718000 -40.713711
719000 -40.713711
720000 -40.713711
721000 -40.713711
722000 -40.713711
723000 -40.651116
724000 -40.651116
725000 -40.651116
726000 -40.651116
727000 -40.587100
728000 -40.587100
729000 -40.587100
730000 -40.587100
731000 -40.587100
732000 -40.529420
733000 -40.529420
734000 -40.529420
735000 -40.529420
736000 -40.463913
737000 -40.463913
738000 -40.463913
739000 -40.463913
740000 -40.463913
741000 -40.403322
742000 -40.403322
743000 -40.403322
744000 -40.403322
745000 -40.340729
746000 -40.340729
747000 -40.340729
748000 -40.340729
749000 -40.340729
750000 -40.284043
751000 -40.284043
752000 -40.284043
753000 -40.284043
754000 -40.218349
755000 -40.218349
756000 -40.218349
757000 -40.218349
758000 -40.218349
759000 -40.158801
760000 -40.158801
761000 -40.158801
762000 -40.158801
763000 -40.099517
764000 -40.099517
765000 -40.099517
766000 -40.099517
767000 -40.099517
768000 -40.040515
769000 -40.040515
770000 -40.040515
771000 -40.040515
772000 -39.979452
