trajectory performance
666000 -17.193249
667000 -17.189741
668000 -17.183844
669000 -17.181966
670000 -17.178364
671000 -17.173477
672000 -17.166769
673000 -17.160908
674000 -17.151481
675000 -17.149770
676000 -17.148242
677000 -17.148242
678000 -17.142091
679000 -17.142091
680000 -17.140770
681000 -17.131073
682000 -17.128508
683000 -17.126649
684000 -17.124641
685000 -17.118126
686000 -17.114981
687000 -17.109585
688000 -17.104620
689000 -17.102268
690000 -17.096396
691000 -17.094272
692000 -17.091497
693000 -17.084824
694000 -17.079603
695000 -17.076582
696000 -17.071467
697000 -17.065384
698000 -17.063944
699000 -17.060750
700000 -17.055873
701000 -17.053664
702000 -17.050723
703000 -17.048735
704000 -17.044883
705000 -17.043272
706000 -17.043272
707000 -17.041490
708000 -17.037866
709000 -17.033752
710000 -17.031974
711000 -17.029736
712000 -17.024233
713000 -17.014830
714000 -17.009003
715000 -17.004074
716000 -17.003087
717000 -16.997186
718000 -16.997186
719000 -16.996032
720000 -16.991617
721000 -16.990293
722000 -16.983935
723000 -16.978050
724000 -16.976480
725000 -16.970909
726000 -16.970909
727000 -16.969901
728000 -16.962525
729000 -16.957846
730000 -16.955846
731000 -16.955846
732000 -16.954303
733000 -16.950603
734000 -16.947881
735000 -16.942261
736000 -16.937617
737000 -16.935265
738000 -16.930591
739000 -16.930591
740000 -16.930591
741000 -16.929835
742000 -16.926442
743000 -16.919205
744000 -16.915075
745000 -16.915075
746000 -16.913695
747000 -16.907875
748000 -16.905254
749000 -16.903314
750000 -16.897511
751000 -16.895317
752000 -16.892263
753000 -16.887662
754000 -16.886024
755000 -16.882719
756000 -16.879699
757000 -16.877964
758000 -16.875995
759000 -16.875995
760000 -16.870236
761000 -16.868122
762000 -16.865244
763000 -16.859285
764000 -16.856828
765000 -16.852557
766000 -16.850715
767000 -16.847904
768000 -16.842533
769000 -16.840670
770000 -16.837889
771000 -16.835984
772000 -16.835984
773000 -16.834496
774000 -16.827956
775000 -16.822484
776000 -16.820499
777000 -16.812575
778000 -16.810020
779000 -16.804919
780000 -16.800359
781000 -16.797742
782000 -16.793552
783000 -16.788120
784000 -16.785482
785000 -16.781340
786000 -16.779691
787000 -16.775967
788000 -16.771944
789000 -16.768828
790000 -16.764637
791000 -16.759418
792000 -16.755015
793000 -16.755015
794000 -16.755015
795000 -16.754672
796000 -16.751332
797000 -16.748168
798000 -16.746268
799000 -16.743473
800000 -16.741984
801000 -16.738923
802000 -16.733124
803000 -16.728391
804000 -16.726721
805000 -16.725140
806000 -16.719666
807000 -16.717430
808000 -16.715861
809000 -16.713997
810000 -16.707863
811000 -16.705765
812000 -16.705765
813000 -16.704641
814000 -16.702412
815000 -16.698721
816000 -16.696365
817000 -16.696365
818000 -16.695305
819000 -16.695305
820000 -16.693086
821000 -16.689777
822000 -16.683836
823000 -16.682382
824000 -16.680294
825000 -16.677682
826000 -16.674781
827000 -16.669323
828000 -16.667464
829000 -16.659843
830000 -16.658296
831000 -16.653338
832000 -16.651445
833000 -16.649169
834000 -16.647169
835000 -16.645040
836000 -16.642740
837000 -16.642740
838000 -16.640585
839000 -16.635474
840000 -16.632987
841000 -16.632987
842000 -16.632987
843000 -16.632265
844000 -16.628816
845000 -16.626709
846000 -16.621414
847000 -16.618705
848000 -16.614478
849000 -16.614478
850000 -16.609619
851000 -16.608219
852000 -16.606385
853000 -16.601471
854000 -16.598953
855000 -16.594110
856000 -16.589402
857000 -16.585327
858000 -16.581281
859000 -16.578610
860000 -16.573921
861000 -16.571976
862000 -16.567486
863000 -16.566087
864000 -16.566087
865000 -16.564978
866000 -16.561390
867000 -16.560074
868000 -16.557338
869000 -16.555517
870000 -16.549937
871000 -16.545028
872000 -16.544341
873000 -16.541775
874000 -16.541775
875000 -16.539962
876000 -16.538009
877000 -16.535635
878000 -16.532469
879000 -16.528020
880000 -16.528020
881000 -16.526847
882000 -16.526847
883000 -16.526847
884000 -16.525647
885000 -16.525647
886000 -16.523056
887000 -16.517792
888000 -16.515651
889000 -16.513488
890000 -16.508966
891000 -16.504795
892000 -16.503080
893000 -16.498247
894000 -16.496811
895000 -16.494719
896000 -16.492533
897000 -16.490427
898000 -16.488461
899000 -16.483705
900000 -16.481869
901000 -16.480558
902000 -16.480558
903000 -16.479054
904000 -16.476225
905000 -16.476225
906000 -16.474878
907000 -16.474878
908000 -16.471949
909000 -16.469907
910000 -16.464364
911000 -16.462853
912000 -16.461428
913000 -16.461428
914000 -16.459024
915000 -16.457555
916000 -16.454846
917000 -16.452713
918000 -16.452713
919000 -16.451466
920000 -16.443263
921000 -16.439748
922000 -16.438652
923000 -16.438652
924000 -16.437077
925000 -16.434540
926000 -16.432300
927000 -16.430468
928000 -16.428132
929000 -16.425820
930000 -16.425820
931000 -16.424456
932000 -16.421690
933000 -16.419909
934000 -16.417876
935000 -16.415806
936000 -16.414109
937000 -16.414109
938000 -16.411475
939000 -16.409183
940000 -16.409183
941000 -16.408310
942000 -16.408310
943000 -16.402527
944000 -16.399952
945000 -16.397859
946000 -16.394177
947000 -16.394177
948000 -16.392879
949000 -16.390625
950000 -16.388793
951000 -16.384088
952000 -16.379552
953000 -16.374983
954000 -16.374983
955000 -16.371374
956000 -16.369744
957000 -16.369744
